index,stock_id,year,file_path,mda_sentence,audit_sentence,mda_score,audit_score
600141/2017,600141,2017,clean1\深证A股ST公司\600141\兴发集团2017年年度报告（修订版）.pdf.txt_total.md,44,51,0.533247483,-0.074381345
600141/2012,600141,2012,clean1\深证A股ST公司\600141\湖北兴发化工集团股份有限公司2012年年度报告.pdf.txt_total.md,69,11,0.392454331,-0.063529493
600141/2013,600141,2013,clean1\深证A股ST公司\600141\湖北兴发化工集团股份有限公司2013年年度报告.pdf.txt_total.md,51,12,0.48348332,-0.05877805
600141/2014,600141,2014,clean1\深证A股ST公司\600141\湖北兴发化工集团股份有限公司2014年报.pdf.txt_total.md,66,12,0.465072788,-0.05877805
600143/2015,600143,2015,clean1\深证A股ST公司\600143\金发科技2015年年度报告.pdf.txt_total.md,77,12,0.384458885,-0.058820965
600143/2016,600143,2016,clean1\深证A股ST公司\600143\金发科技2016年年度报告（修订版）.pdf.txt_total.md,75,12,0.420733145,-0.058829018
600143/2017,600143,2017,clean1\深证A股ST公司\600143\金发科技2017年年度报告（修订版）.pdf.txt_total.md,167,47,0.484870012,-0.088411981
600143/2012,600143,2012,clean1\深证A股ST公司\600143\金发科技股份有限公司2012年年度报告.pdf.txt_total.md,70,0,0.443617097,
600143/2013,600143,2013,clean1\深证A股ST公司\600143\金发科技股份有限公司2013年年度报告.pdf.txt_total.md,75,0,0.287888113,
600148/2015,600148,2015,clean1\深证A股ST公司\600148\长春一东2015年报.pdf.txt_total.md,78,12,0.167094992,-0.058447528
600148/2016,600148,2016,clean1\深证A股ST公司\600148\长春一东2016年年度报告.pdf.txt_total.md,84,12,0.287625,-0.058447289
600148/2017,600148,2017,clean1\深证A股ST公司\600148\长春一东2017年年度报告.pdf.txt_total.md,84,53,0.32617387,-0.075613616
600148/2012,600148,2012,clean1\深证A股ST公司\600148\长春一东离合器股份有限公司2012年年度报告(修订版).pdf.txt_total.md,23,12,-0.024056344,-0.041887628
600148/2013,600148,2013,clean1\深证A股ST公司\600148\长春一东离合器股份有限公司2013年年度报告(修订版).pdf.txt_total.md,19,0,0.078373842,
600148/2014,600148,2014,clean1\深证A股ST公司\600148\长春一东离合器股份有限公司2014年报.pdf.txt_total.md,25,12,0.285365453,-0.058447528
600152/2012,600152,2012,clean1\深证A股ST公司\600152\宁波维科精华集团股份有限公司2012年年度报告(修订版).pdf.txt_total.md,40,12,0.077965755,-0.045821856
600152/2013,600152,2013,clean1\深证A股ST公司\600152\宁波维科精华集团股份有限公司2013年年度报告.pdf.txt_total.md,34,13,0.068177083,-0.032216003
600152/2015,600152,2015,clean1\深证A股ST公司\600152\维科精华2015年报.pdf.txt_total.md,38,11,0.185958015,-0.063447319
600152/2016,600152,2016,clean1\深证A股ST公司\600152\维科精华2016年年度报告.pdf.txt_total.md,35,11,0.181593444,-0.063447319
600152/2017,600152,2017,clean1\深证A股ST公司\600152\维科精华2017年年度报告（修订稿）.pdf.txt_total.md,74,46,0.232734034,-0.080208614
600156/2015,600156,2015,clean1\深证A股ST公司\600156\华升股份2015年报.pdf.txt_total.md,50,11,0.382273723,-0.063433392
600156/2016,600156,2016,clean1\深证A股ST公司\600156\华升股份2016年年度报告.pdf.txt_total.md,52,11,0.295472297,-0.063598531
600156/2017,600156,2017,clean1\深证A股ST公司\600156\华升股份2017年年度报告（修订版）.pdf.txt_total.md,56,40,0.168646503,-0.086215247
600156/2012,600156,2012,clean1\深证A股ST公司\600156\湖南华升股份有限公司2012年年度报告.pdf.txt_total.md,69,11,0.40690838,-0.063378406
600156/2013,600156,2013,clean1\深证A股ST公司\600156\湖南华升股份有限公司2013年年度报告.pdf.txt_total.md,75,11,0.303695074,-0.063284098
600156/2014,600156,2014,clean1\深证A股ST公司\600156\湖南华升股份有限公司2014年报（修订版）.pdf.txt_total.md,49,11,0.291685194,-0.063433392
600158/2015,600158,2015,clean1\深证A股ST公司\600158\中体产业2015年报.pdf.txt_total.md,48,11,0.606037727,-0.063402931
600158/2016,600158,2016,clean1\深证A股ST公司\600158\中体产业2016年年度报告.pdf.txt_total.md,46,11,0.632247732,-0.063402931
600158/2017,600158,2017,clean1\深证A股ST公司\600158\中体产业2017年年度报告.pdf.txt_total.md,50,46,0.604428461,-0.101598004
600158/2012,600158,2012,clean1\深证A股ST公司\600158\中体产业集团股份有限公司2012年年度报告.pdf.txt_total.md,84,11,0.32880468,-0.063608737
600158/2013,600158,2013,clean1\深证A股ST公司\600158\中体产业集团股份有限公司2013年年度报告.pdf.txt_total.md,69,10,0.459148876,-0.070102304
600158/2014,600158,2014,clean1\深证A股ST公司\600158\中体产业集团股份有限公司2014年报.pdf.txt_total.md,49,11,0.659042106,-0.063402946
600159/2012,600159,2012,clean1\深证A股ST公司\600159\北京市大龙伟业房地产开发股份有限公司2012年年度报告.pdf.txt_total.md,44,11,0.100034376,-0.063469654
600159/2013,600159,2013,clean1\深证A股ST公司\600159\北京市大龙伟业房地产开发股份有限公司2013年年度报告.pdf.txt_total.md,40,11,0.323756466,-0.063284426
600159/2014,600159,2014,clean1\深证A股ST公司\600159\北京市大龙伟业房地产开发股份有限公司2014年报.pdf.txt_total.md,39,11,0.10177225,-0.063333203
600159/2015,600159,2015,clean1\深证A股ST公司\600159\大龙地产2015年报（修订版）.pdf.txt_total.md,31,11,0.198876219,-0.063333203
600159/2016,600159,2016,clean1\深证A股ST公司\600159\大龙地产2016年年度报告.pdf.txt_total.md,47,11,0.219329282,-0.063283961
600159/2017,600159,2017,clean1\深证A股ST公司\600159\大龙地产2017年年度报告.pdf.txt_total.md,52,48,0.305227599,-0.076870563
600160/2015,600160,2015,clean1\深证A股ST公司\600160\巨化股份2015年年度报告.pdf.txt_total.md,203,11,0.096871959,-0.063433137
600160/2016,600160,2016,clean1\深证A股ST公司\600160\巨化股份2016年年度报告.pdf.txt_total.md,107,11,0.317874529,-0.063433137
600160/2017,600160,2017,clean1\深证A股ST公司\600160\巨化股份2017年年度报告.pdf.txt_total.md,69,32,0.148123634,0.026006934
600160/2012,600160,2012,clean1\深证A股ST公司\600160\浙江巨化股份有限公司2012年年度报告(修订版).pdf.txt_total.md,202,12,0.169793445,-0.039358245
600160/2013,600160,2013,clean1\深证A股ST公司\600160\浙江巨化股份有限公司2013年年度报告.pdf.txt_total.md,364,11,0.159562231,-0.063618365
600160/2014,600160,2014,clean1\深证A股ST公司\600160\浙江巨化股份有限公司2014年报.pdf.txt_total.md,187,11,0.172456424,-0.063433137
600161/2012,600161,2012,clean1\深证A股ST公司\600161\北京天坛生物制品股份有限公司2012年年度报告.pdf.txt_total.md,72,11,0.106520726,-0.063494453
600161/2013,600161,2013,clean1\深证A股ST公司\600161\北京天坛生物制品股份有限公司2013年年度报告.pdf.txt_total.md,55,11,0.063277926,-0.063443527
600161/2014,600161,2014,clean1\深证A股ST公司\600161\北京天坛生物制品股份有限公司2014年报.pdf.txt_total.md,38,11,-0.124420133,-0.063443527
600161/2015,600161,2015,clean1\深证A股ST公司\600161\天坛生物2015年报.pdf.txt_total.md,56,11,-0.015069065,-0.063443527
600161/2016,600161,2016,clean1\深证A股ST公司\600161\天坛生物2016年年度报告.pdf.txt_total.md,108,11,0.043862912,-0.063443527
600161/2017,600161,2017,clean1\深证A股ST公司\600161\天坛生物2017年年度报告（修订版）.pdf.txt_total.md,28,56,0.089670677,-0.065012448
600166/2012,600166,2012,clean1\深证A股ST公司\600166\北汽福田汽车股份有限公司2012年年度报告.pdf.txt_total.md,32,0,0.256044469,
600166/2013,600166,2013,clean1\深证A股ST公司\600166\北汽福田汽车股份有限公司2013年年度报告.pdf.txt_total.md,41,0,0.488973498,
600166/2014,600166,2014,clean1\深证A股ST公司\600166\北汽福田汽车股份有限公司2014年报.pdf.txt_total.md,48,0,0.392735412,
600166/2015,600166,2015,clean1\深证A股ST公司\600166\福田汽车2015年报.pdf.txt_total.md,66,11,0.54171984,-0.063283806
600166/2016,600166,2016,clean1\深证A股ST公司\600166\福田汽车2016年年度报告.pdf.txt_total.md,85,11,0.431380578,-0.063283806
600166/2017,600166,2017,clean1\深证A股ST公司\600166\福田汽车2017年年度报告（修订稿）.pdf.txt_total.md,69,47,0.328774612,-0.080966289
600169/2015,600169,2015,clean1\深证A股ST公司\600169\太原重工2015年报.pdf.txt_total.md,67,11,0.327497535,-0.063283682
600169/2016,600169,2016,clean1\深证A股ST公司\600169\太原重工2016年年度报告（修订稿）.pdf.txt_total.md,72,11,0.343765987,-0.063283682
600169/2017,600169,2017,clean1\深证A股ST公司\600169\太原重工2017年年度报告.pdf.txt_total.md,70,43,0.368596214,-0.073672781
600169/2012,600169,2012,clean1\深证A股ST公司\600169\太原重工股份有限公司2012年年度报告(修订版).pdf.txt_total.md,71,11,0.225442833,-0.06346891
600169/2013,600169,2013,clean1\深证A股ST公司\600169\太原重工股份有限公司2013年年度报告.pdf.txt_total.md,76,11,0.280832165,-0.063283682
600169/2014,600169,2014,clean1\深证A股ST公司\600169\太原重工股份有限公司2014年报.pdf.txt_total.md,83,12,0.329023718,-0.031579738
600172/2012,600172,2012,clean1\深证A股ST公司\600172\河南黄河旋风股份有限公司2012年年度报告(修订版).pdf.txt_total.md,27,11,0.385948808,-0.063563729
600172/2013,600172,2013,clean1\深证A股ST公司\600172\河南黄河旋风股份有限公司2013年年度报告.pdf.txt_total.md,42,12,0.470863689,-0.128085337
600172/2014,600172,2014,clean1\深证A股ST公司\600172\河南黄河旋风股份有限公司2014年报.pdf.txt_total.md,49,12,0.503631035,-0.058457717
600172/2015,600172,2015,clean1\深证A股ST公司\600172\黄河旋风2015年报.pdf.txt_total.md,76,12,0.359969874,-0.058457717
600172/2016,600172,2016,clean1\深证A股ST公司\600172\黄河旋风2016年年度报告.pdf.txt_total.md,63,12,0.525998266,-0.058457836
600172/2017,600172,2017,clean1\深证A股ST公司\600172\黄河旋风2017年年度报告.pdf.txt_total.md,48,50,0.517673146,-0.088813168
600173/2015,600173,2015,clean1\深证A股ST公司\600173\卧龙地产2015年报.pdf.txt_total.md,23,12,0.184615353,-0.058271368
600173/2016,600173,2016,clean1\深证A股ST公司\600173\卧龙地产2016年年度报告.pdf.txt_total.md,20,12,-0.269151806,-0.058271368
600173/2017,600173,2017,clean1\深证A股ST公司\600173\卧龙地产2017年年度报告.pdf.txt_total.md,43,50,0.033568191,-0.070577603
600173/2012,600173,2012,clean1\深证A股ST公司\600173\卧龙地产集团股份有限公司2012年年度报告.pdf.txt_total.md,32,12,-0.008285195,-0.060317467
600173/2013,600173,2013,clean1\深证A股ST公司\600173\卧龙地产集团股份有限公司2013年年度报告.pdf.txt_total.md,36,12,0.031078287,-0.058993535
600173/2014,600173,2014,clean1\深证A股ST公司\600173\卧龙地产集团股份有限公司2014年报.pdf.txt_total.md,27,12,0.039059486,-0.058838237
600176/2015,600176,2015,clean1\深证A股ST公司\600176\中国巨石2015年报.pdf.txt_total.md,99,11,0.391920583,-0.063556401
600176/2016,600176,2016,clean1\深证A股ST公司\600176\中国巨石2016年年度报告.pdf.txt_total.md,28,11,0.738072084,-0.063556401
600176/2017,600176,2017,clean1\深证A股ST公司\600176\中国巨石2017年年度报告.pdf.txt_total.md,80,44,0.296121032,-0.080668944
600176/2014,600176,2014,clean1\深证A股ST公司\600176\中国巨石股份有限公司2014年报.pdf.txt_total.md,85,11,0.29566245,-0.063556401
600176/2012,600176,2012,clean1\深证A股ST公司\600176\中国玻纤股份有限公司2012年年度报告.pdf.txt_total.md,77,11,0.255370305,-0.063483817
600176/2013,600176,2013,clean1\深证A股ST公司\600176\中国玻纤股份有限公司2013年年度报告.pdf.txt_total.md,83,11,0.291097467,-0.063449645
600177/2015,600177,2015,clean1\深证A股ST公司\600177\雅戈尔2015年年度报告.pdf.txt_total.md,94,12,0.290467391,-0.058820815
600177/2016,600177,2016,clean1\深证A股ST公司\600177\雅戈尔2016年年度报告.pdf.txt_total.md,59,12,0.284780229,-0.058820815
600177/2017,600177,2017,clean1\深证A股ST公司\600177\雅戈尔2017年年度报告.pdf.txt_total.md,46,59,0.264824118,-0.109089646
600177/2011,600177,2011,clean1\深证A股ST公司\600177\雅戈尔集团股份有限公司2011年年度报告.pdf.txt_total.md,610,0,0.007358054,
600177/2012,600177,2012,clean1\深证A股ST公司\600177\雅戈尔集团股份有限公司2012年年度报告.pdf.txt_total.md,76,0,0.416285008,
600177/2013,600177,2013,clean1\深证A股ST公司\600177\雅戈尔集团股份有限公司2013年年度报告.pdf.txt_total.md,65,0,0.175776698,
600178/2015,600178,2015,clean1\深证A股ST公司\600178\东安动力2015年报.pdf.txt_total.md,66,11,0.260782675,-0.063788891
600178/2016,600178,2016,clean1\深证A股ST公司\600178\东安动力2016年年度报告.pdf.txt_total.md,57,11,0.313957439,-0.063742583
600178/2017,600178,2017,clean1\深证A股ST公司\600178\东安动力2017年年度报告.pdf.txt_total.md,66,52,0.435752177,-0.057984485
600178/2012,600178,2012,clean1\深证A股ST公司\600178\哈尔滨东安汽车动力股份有限公司2012年年度报告(修订版).pdf.txt_total.md,50,12,0.337892906,-0.058037172
600178/2013,600178,2013,clean1\深证A股ST公司\600178\哈尔滨东安汽车动力股份有限公司2013年年度报告.pdf.txt_total.md,49,12,0.289535385,-0.032188019
600178/2014,600178,2014,clean1\深证A股ST公司\600178\哈尔滨东安汽车动力股份有限公司2014年报.pdf.txt_total.md,46,11,0.381622773,-0.065456998
600182/2015,600182,2015,clean1\深证A股ST公司\600182\S佳通2015年报.pdf.txt_total.md,51,11,-0.425536802,-0.067493383
600182/2016,600182,2016,clean1\深证A股ST公司\600182\S佳通2016年年度报告.pdf.txt_total.md,50,11,-0.329804204,-0.067493395
600182/2017,600182,2017,clean1\深证A股ST公司\600182\S佳通2017年年度报告.pdf.txt_total.md,39,45,-0.267653724,-0.076221244
600182/2012,600182,2012,clean1\深证A股ST公司\600182\佳通轮胎股份有限公司2012年年度报告.pdf.txt_total.md,40,11,-0.293169158,-0.063500387
600182/2013,600182,2013,clean1\深证A股ST公司\600182\佳通轮胎股份有限公司2013年年度报告.pdf.txt_total.md,36,11,-0.213562644,-0.063590946
600182/2014,600182,2014,clean1\深证A股ST公司\600182\佳通轮胎股份有限公司2014年报.pdf.txt_total.md,36,11,-0.395679047,-0.067493383
600184/2015,600184,2015,clean1\深证A股ST公司\600184\光电股份2015年报.pdf.txt_total.md,5,11,0.804874106,-0.04128019
600184/2016,600184,2016,clean1\深证A股ST公司\600184\光电股份2016年年度报告.pdf.txt_total.md,6,11,0.14415797,-0.04128019
600184/2017,600184,2017,clean1\深证A股ST公司\600184\光电股份2017年年度报告.pdf.txt_total.md,56,51,0.420360822,-0.073165798
600184/2012,600184,2012,clean1\深证A股ST公司\600184\北方光电股份有限公司2012年年度报告.pdf.txt_total.md,36,11,0.352592377,-0.063529423
600184/2013,600184,2013,clean1\深证A股ST公司\600184\北方光电股份有限公司2013年年度报告(修订版).pdf.txt_total.md,29,10,0.153534159,-0.070590685
600184/2014,600184,2014,clean1\深证A股ST公司\600184\北方光电股份有限公司2014年报.pdf.txt_total.md,28,10,0.331962127,-0.070590685
600185/2015,600185,2015,clean1\深证A股ST公司\600185\格力地产2015年报.pdf.txt_total.md,22,12,0.177607873,-0.05877319
600185/2016,600185,2016,clean1\深证A股ST公司\600185\格力地产2016年年度报告.pdf.txt_total.md,20,12,0.176684161,-0.058772971
600185/2017,600185,2017,clean1\深证A股ST公司\600185\格力地产2017年年度报告.pdf.txt_total.md,36,47,0.371892201,-0.062552448
600185/2012,600185,2012,clean1\深证A股ST公司\600185\格力地产股份有限公司2012年年度报告.pdf.txt_total.md,22,11,0.352043349,-0.063592859
600185/2013,600185,2013,clean1\深证A股ST公司\600185\格力地产股份有限公司2013年年度报告.pdf.txt_total.md,24,12,0.466290589,-0.058772971
600185/2014,600185,2014,clean1\深证A股ST公司\600185\格力地产股份有限公司2014年报.pdf.txt_total.md,22,12,-0.013859414,-0.05877319
600186/2012,600186,2012,clean1\深证A股ST公司\600186\河南莲花味精股份有限公司2012年年度报告.pdf.txt_total.md,57,14,0.053060196,-0.181273231
600186/2013,600186,2013,clean1\深证A股ST公司\600186\河南莲花味精股份有限公司2013年年度报告.pdf.txt_total.md,30,14,0.011758259,-0.181273231
600186/2014,600186,2014,clean1\深证A股ST公司\600186\河南莲花味精股份有限公司2014年报.pdf.txt_total.md,32,15,-0.127035826,-0.193248953
600186/2015,600186,2015,clean1\深证A股ST公司\600186\莲花健康2015年年度报告.pdf.txt_total.md,56,11,0.228346957,-0.054218981
